survey_date,start_time,station,station_n,station_s,mumblies_yn,mud_yn,marsh_yn,tide_edge_yn,flying_yn,final_count,p_wesa,elev_min,elev_max,elev_median,elev_mean,elev_range,flow,total_precip,mean_temp,u,v,windspd,wind_deg,station_n_no,station_s_no,station_diff,year,julian_day,dos,n_s
2009-04-17,9:40,View corner (west end mumblies),View corner,,TRUE,FALSE,FALSE,FALSE,FALSE,35000,11.52647975,1.47,4.19,3.135,2.88,2.72,1870,11.2,11.4,-10.44298356,3.75,17.54166667,169.0075753,4,,,2009,107,-1.542852747,N
2009-04-18,9:40,Brunswick Point (marsh tip),Brunswick Point,,FALSE,FALSE,TRUE,FALSE,FALSE,5000,,1.58,4.02,2.87,2.810833333,2.44,2060,0,8.8,-2.05212086,5.638155725,10.08333333,133.4439626,3,,,2009,108,-1.402376265,N
2009-04-18,9:40,Brunswick Point (tide edge),Brunswick Point,,FALSE,FALSE,FALSE,TRUE,FALSE,500,,1.58,4.02,2.87,2.810833333,2.44,2060,0,8.8,-2.05212086,5.638155725,10.08333333,133.4439626,3,,,2009,108,-1.402376265,N
2009-04-18,9:20,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,500,,1.58,4.02,2.87,2.810833333,2.44,2060,0,8.8,-2.05212086,5.638155725,10.08333333,133.4439626,8,,,2009,108,-1.402376265,S
2009-04-18,9:18,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1300,,1.58,4.02,2.87,2.810833333,2.44,2060,0,8.8,-2.05212086,5.638155725,10.08333333,133.4439626,8,,,2009,108,-1.402376265,S
2009-04-18,9:30,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,24500,,1.58,4.02,2.87,2.810833333,2.44,2060,0,8.8,-2.05212086,5.638155725,10.08333333,133.4439626,5,,,2009,108,-1.402376265,N
2009-04-18,9:30,Pilings (tide edge),Pilings,,FALSE,FALSE,FALSE,TRUE,FALSE,5000,,1.58,4.02,2.87,2.810833333,2.44,2060,0,8.8,-2.05212086,5.638155725,10.08333333,133.4439626,5,,,2009,108,-1.402376265,N
2009-04-19,9:05,34th St pullout (tide edge),34th St pullout,,FALSE,FALSE,FALSE,TRUE,FALSE,2500,16.66666667,1.68,4.05,2.805,2.825833333,2.37,2250,3.2,11.6,7.96E-16,11.25833025,10.875,85.6358355,7,,,2009,109,-1.261899784,S
2009-04-19,9:20,Brunswick Point (marsh tip),Brunswick Point,,FALSE,FALSE,TRUE,FALSE,FALSE,5500,16.66666667,1.68,4.05,2.805,2.825833333,2.37,2250,3.2,11.6,7.96E-16,11.25833025,10.875,85.6358355,3,,,2009,109,-1.261899784,N
2009-04-19,8:57,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,9000,16.66666667,1.68,4.05,2.805,2.825833333,2.37,2250,3.2,11.6,7.96E-16,11.25833025,10.875,85.6358355,8,,,2009,109,-1.261899784,S
2009-04-19,9:00,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.66666667,1.68,4.05,2.805,2.825833333,2.37,2250,3.2,11.6,7.96E-16,11.25833025,10.875,85.6358355,8,,,2009,109,-1.261899784,S
2009-04-19,9:15,Pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,500,16.66666667,1.68,4.05,2.805,2.825833333,2.37,2250,3.2,11.6,7.96E-16,11.25833025,10.875,85.6358355,5,,,2009,109,-1.261899784,N
2009-04-19,9:10,Pilings (tide edge),Pilings,,FALSE,FALSE,FALSE,TRUE,FALSE,23000,16.66666667,1.68,4.05,2.805,2.825833333,2.37,2250,3.2,11.6,7.96E-16,11.25833025,10.875,85.6358355,5,,,2009,109,-1.261899784,N
2009-04-20,15:50,Bend (outer mud),Bend,,FALSE,TRUE,FALSE,FALSE,FALSE,1100,,1.88,4.04,2.775,2.856666667,2.16,2420,0.4,14.6,-0.868240888,5.954423259,10.625,98.05093666,6,,,2009,110,-1.121423303,N
2009-04-20,16:05,Brunswick Point (inner mud - mid mud),Brunswick Point,,FALSE,TRUE,FALSE,FALSE,FALSE,5100,,1.88,4.04,2.775,2.856666667,2.16,2420,0.4,14.6,-0.868240888,5.954423259,10.625,98.05093666,3,,,2009,110,-1.121423303,N
2009-04-20,16:00,Brunswick Point (tide edge),Brunswick Point,,FALSE,FALSE,FALSE,TRUE,FALSE,26000,,1.88,4.04,2.775,2.856666667,2.16,2420,0.4,14.6,-0.868240888,5.954423259,10.625,98.05093666,3,,,2009,110,-1.121423303,N
2009-04-20,15:45,Coal Port corner to 34th St pullout,34th St pullout,Coal Port,FALSE,FALSE,FALSE,FALSE,FALSE,5500,,1.88,4.04,2.775,2.856666667,2.16,2420,0.4,14.6,-0.868240888,5.954423259,10.625,98.05093666,7,8,1,2009,110,-1.121423303,S
2009-04-20,15:45,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.88,4.04,2.775,2.856666667,2.16,2420,0.4,14.6,-0.868240888,5.954423259,10.625,98.05093666,8,,,2009,110,-1.121423303,S
2009-04-20,15:55,Pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,350,,1.88,4.04,2.775,2.856666667,2.16,2420,0.4,14.6,-0.868240888,5.954423259,10.625,98.05093666,5,,,2009,110,-1.121423303,N
2009-04-21,16:10,34th St pullout (inner mud),34th St pullout,,FALSE,TRUE,FALSE,FALSE,FALSE,14500,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,7,,,2009,111,-0.980946821,S
2009-04-21,16:20,Brunswick Point (inner mud),Brunswick Point,,FALSE,TRUE,FALSE,FALSE,FALSE,13000,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,3,,,2009,111,-0.980946821,N
2009-04-21,16:20,Brunswick Point (tide edge),Brunswick Point,,FALSE,FALSE,FALSE,TRUE,FALSE,9000,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,3,,,2009,111,-0.980946821,N
2009-04-21,16:25,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,35000,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,1,,,2009,111,-0.980946821,N
2009-04-21,16:06,Coal Port corner to 34th St pullout,34th St pullout,Coal Port,FALSE,FALSE,FALSE,FALSE,FALSE,6500,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,7,8,1,2009,111,-0.980946821,S
2009-04-21,16:06,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,8,,,2009,111,-0.980946821,S
2009-04-21,16:15,Pilings (outer mumblies),Pilings,,TRUE,FALSE,FALSE,FALSE,FALSE,30000,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,5,,,2009,111,-0.980946821,N
2009-04-21,16:15,Pilings to View corner (inner mud),View corner,Pilings,FALSE,TRUE,FALSE,FALSE,FALSE,12000,61.67953668,2.04,4.08,2.875,2.9225,2.04,2640,0.4,11.9,-2.05212086,-5.908846518,10,-118.7259569,4,5,1,2009,111,-0.980946821,N
2009-04-22,16:10,34th St pullout (east end mumblies),34th St pullout,,TRUE,FALSE,FALSE,FALSE,FALSE,4000,66.25766871,1.67,4.16,3.065,2.979583333,2.49,3010,0,9.6,1.128713155,-31.23413568,33,-102.7534528,7,,,2009,112,-0.84047034,S
2009-04-22,16:20,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,44000,66.25766871,1.67,4.16,3.065,2.979583333,2.49,3010,0,9.6,1.128713155,-31.23413568,33,-102.7534528,3,,,2009,112,-0.84047034,N
2009-04-22,16:22,Brunswick Point (flying),Brunswick Point,,FALSE,FALSE,FALSE,FALSE,TRUE,16000,66.25766871,1.67,4.16,3.065,2.979583333,2.49,3010,0,9.6,1.128713155,-31.23413568,33,-102.7534528,3,,,2009,112,-0.84047034,N
2009-04-22,16:22,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,20000,66.25766871,1.67,4.16,3.065,2.979583333,2.49,3010,0,9.6,1.128713155,-31.23413568,33,-102.7534528,1,,,2009,112,-0.84047034,N
2009-04-22,16:06,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,66.25766871,1.67,4.16,3.065,2.979583333,2.49,3010,0,9.6,1.128713155,-31.23413568,33,-102.7534528,8,,,2009,112,-0.84047034,S
2009-04-22,16:15,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,52000,66.25766871,1.67,4.16,3.065,2.979583333,2.49,3010,0,9.6,1.128713155,-31.23413568,33,-102.7534528,5,,,2009,112,-0.84047034,N
2009-04-23,16:20,34th St pullout (tide edge),34th St pullout,,FALSE,FALSE,FALSE,TRUE,FALSE,10000,,1.24,4.09,3.015,2.92125,2.85,3320,0,7.6,3.762221577,-12.21600407,12.33333333,-72.01871583,7,,,2009,113,-0.699993859,S
2009-04-23,16:10,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,2700,,1.24,4.09,3.015,2.92125,2.85,3320,0,7.6,3.762221577,-12.21600407,12.33333333,-72.01871583,8,,,2009,113,-0.699993859,S
2009-04-23,16:10,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,700,,1.24,4.09,3.015,2.92125,2.85,3320,0,7.6,3.762221577,-12.21600407,12.33333333,-72.01871583,8,,,2009,113,-0.699993859,S
2009-04-23,16:30,East end pilings (marsh),Pilings,,FALSE,FALSE,TRUE,FALSE,FALSE,30000,,1.24,4.09,3.015,2.92125,2.85,3320,0,7.6,3.762221577,-12.21600407,12.33333333,-72.01871583,5,,,2009,113,-0.699993859,N
2009-04-23,16:40,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,12000,,1.24,4.09,3.015,2.92125,2.85,3320,0,7.6,3.762221577,-12.21600407,12.33333333,-72.01871583,5,,,2009,113,-0.699993859,N
2009-04-23,16:45,View corner (west end mumblies),View corner,,TRUE,FALSE,FALSE,FALSE,FALSE,86000,,1.24,4.09,3.015,2.92125,2.85,3320,0,7.6,3.762221577,-12.21600407,12.33333333,-72.01871583,4,,,2009,113,-0.699993859,N
2009-04-24,16:56,Brunswick Point (flying),Brunswick Point,,FALSE,FALSE,FALSE,FALSE,TRUE,115000,48.02631579,0.82,4.19,3.11,2.941666667,3.37,3760,0,8.7,-5.457695319,4.228616794,12.125,146.1527954,3,,,2009,114,-0.559517377,N
2009-04-24,16:45,Coal Port corner to 34th St pullout,34th St pullout,Coal Port,FALSE,FALSE,FALSE,FALSE,FALSE,45000,48.02631579,0.82,4.19,3.11,2.941666667,3.37,3760,0,8.7,-5.457695319,4.228616794,12.125,146.1527954,7,8,1,2009,114,-0.559517377,S
2009-04-26,17:55,34th St pullout (tide edge),34th St pullout,,FALSE,FALSE,FALSE,TRUE,FALSE,6000,84.8324515,0.21,4.39,3.41,2.864583333,4.18,3800,0,8.8,-2.39E-15,-4.499513268,7.791666667,-86.29335999,7,,,2009,116,-0.278564415,S
2009-04-26,17:50,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,15000,84.8324515,0.21,4.39,3.41,2.864583333,4.18,3800,0,8.8,-2.39E-15,-4.499513268,7.791666667,-86.29335999,8,,,2009,116,-0.278564415,S
2009-04-26,17:49,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,84.8324515,0.21,4.39,3.41,2.864583333,4.18,3800,0,8.8,-2.39E-15,-4.499513268,7.791666667,-86.29335999,8,,,2009,116,-0.278564415,S
2009-04-26,18:00,Pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,4000,84.8324515,0.21,4.39,3.41,2.864583333,4.18,3800,0,8.8,-2.39E-15,-4.499513268,7.791666667,-86.29335999,5,,,2009,116,-0.278564415,N
2009-04-27,9:07,Brunswick Point (west end mumblies - tide edge),Brunswick Point,,TRUE,FALSE,FALSE,TRUE,FALSE,40500,89.5,0.24,4.56,3.365,2.956666667,4.32,3670,0,10.7,10.93601698,-11.97507245,19.29166667,-38.03793428,3,,,2009,117,-0.138087933,N
2009-04-27,8:50,Coal Port corner to 34th St pullout (marsh),34th St pullout,Coal Port,FALSE,FALSE,TRUE,FALSE,FALSE,10500,89.5,0.24,4.56,3.365,2.956666667,4.32,3670,0,10.7,10.93601698,-11.97507245,19.29166667,-38.03793428,7,8,1,2009,117,-0.138087933,S
2009-04-27,8:48,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1000,89.5,0.24,4.56,3.365,2.956666667,4.32,3670,0,10.7,10.93601698,-11.97507245,19.29166667,-38.03793428,8,,,2009,117,-0.138087933,S
2009-04-27,8:55,East end pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,35000,89.5,0.24,4.56,3.365,2.956666667,4.32,3670,0,10.7,10.93601698,-11.97507245,19.29166667,-38.03793428,5,,,2009,117,-0.138087933,N
2009-04-27,8:55,Pilings (outer mumblies),Pilings,,TRUE,FALSE,FALSE,FALSE,FALSE,6500,89.5,0.24,4.56,3.365,2.956666667,4.32,3670,0,10.7,10.93601698,-11.97507245,19.29166667,-38.03793428,5,,,2009,117,-0.138087933,N
2009-04-28,9:45,Brunswick Point (west end mumblies - tide edge),Brunswick Point,,TRUE,FALSE,FALSE,TRUE,FALSE,36000,84.69601677,0.3,4.51,3.52,2.945,4.21,3470,0,11.7,6.5,-2.571150439,15.33333333,-22.78704698,3,,,2009,118,0.002388548,N
2009-04-28,9:30,Coal Port corner to 34th St pullout (marsh),34th St pullout,Coal Port,FALSE,FALSE,TRUE,FALSE,FALSE,16000,84.69601677,0.3,4.51,3.52,2.945,4.21,3470,0,11.7,6.5,-2.571150439,15.33333333,-22.78704698,7,8,1,2009,118,0.002388548,S
2009-04-28,9:28,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,84.69601677,0.3,4.51,3.52,2.945,4.21,3470,0,11.7,6.5,-2.571150439,15.33333333,-22.78704698,8,,,2009,118,0.002388548,S
2009-04-28,9:40,East end pilings to Brunswick Point (inner mud),Brunswick Point,Pilings,FALSE,TRUE,FALSE,FALSE,FALSE,27000,84.69601677,0.3,4.51,3.52,2.945,4.21,3470,0,11.7,6.5,-2.571150439,15.33333333,-22.78704698,3,5,2,2009,118,0.002388548,N
2009-04-28,9:35,West end 34th St pullout (marsh),34th St pullout,,FALSE,FALSE,TRUE,FALSE,FALSE,1200,84.69601677,0.3,4.51,3.52,2.945,4.21,3470,0,11.7,6.5,-2.571150439,15.33333333,-22.78704698,7,,,2009,118,0.002388548,S
2009-04-29,9:55,34th St pullout (tide edge),34th St pullout,,FALSE,FALSE,FALSE,TRUE,FALSE,2000,93.83815887,0.35,4.49,3.425,2.867916667,4.14,3350,0,11.3,-1.910129954,-5.711622106,8.75,-132.7036172,7,,,2009,119,0.142865029,S
2009-04-29,10:00,Brunswick Point (west end mumblies),Brunswick Point,,TRUE,FALSE,FALSE,FALSE,FALSE,50500,93.83815887,0.35,4.49,3.425,2.867916667,4.14,3350,0,11.3,-1.910129954,-5.711622106,8.75,-132.7036172,3,,,2009,119,0.142865029,N
2009-04-29,9:50,Coal Port corner to 34th St pullout (marsh),34th St pullout,Coal Port,FALSE,FALSE,TRUE,FALSE,FALSE,33000,93.83815887,0.35,4.49,3.425,2.867916667,4.14,3350,0,11.3,-1.910129954,-5.711622106,8.75,-132.7036172,7,8,1,2009,119,0.142865029,S
2009-04-29,9:50,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,8000,93.83815887,0.35,4.49,3.425,2.867916667,4.14,3350,0,11.3,-1.910129954,-5.711622106,8.75,-132.7036172,8,,,2009,119,0.142865029,S
2009-04-29,9:55,East end pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,6000,93.83815887,0.35,4.49,3.425,2.867916667,4.14,3350,0,11.3,-1.910129954,-5.711622106,8.75,-132.7036172,5,,,2009,119,0.142865029,N
2009-04-29,9:55,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,17000,93.83815887,0.35,4.49,3.425,2.867916667,4.14,3350,0,11.3,-1.910129954,-5.711622106,8.75,-132.7036172,5,,,2009,119,0.142865029,N
2009-04-30,7:55,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,32000,85.19163763,0.61,4.51,3.325,2.858333333,3.9,3280,0,12.5,-2.95201902,2.05212086,9.208333333,179.1092254,3,,,2009,120,0.283341511,N
2009-04-30,8:00,Brunswick Point (marsh tip),Brunswick Point,,FALSE,FALSE,TRUE,FALSE,FALSE,3500,85.19163763,0.61,4.51,3.325,2.858333333,3.9,3280,0,12.5,-2.95201902,2.05212086,9.208333333,179.1092254,3,,,2009,120,0.283341511,N
2009-04-30,7:40,Coal Port corner to 34th St pullout (marsh),34th St pullout,Coal Port,FALSE,FALSE,TRUE,FALSE,FALSE,24500,85.19163763,0.61,4.51,3.325,2.858333333,3.9,3280,0,12.5,-2.95201902,2.05212086,9.208333333,179.1092254,7,8,1,2009,120,0.283341511,S
2009-04-30,7:40,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,2000,85.19163763,0.61,4.51,3.325,2.858333333,3.9,3280,0,12.5,-2.95201902,2.05212086,9.208333333,179.1092254,8,,,2009,120,0.283341511,S
2009-04-30,7:45,Pilings (west end mumblies - mid mud),Pilings,,TRUE,TRUE,FALSE,FALSE,FALSE,1200,85.19163763,0.61,4.51,3.325,2.858333333,3.9,3280,0,12.5,-2.95201902,2.05212086,9.208333333,179.1092254,5,,,2009,120,0.283341511,N
2009-05-02,12:00,Brunswick Point (inner mud),Brunswick Point,,FALSE,TRUE,FALSE,FALSE,FALSE,8000,93.32285939,1.52,4.66,3.14,3.08125,3.14,3180,5.8,12.1,-9.958577761,11,16.95833333,124.4198626,3,,,2009,122,0.564294473,N
2009-05-02,12:05,Brunswick Point (tide edge),Brunswick Point,,FALSE,FALSE,FALSE,TRUE,FALSE,42500,93.32285939,1.52,4.66,3.14,3.08125,3.14,3180,5.8,12.1,-9.958577761,11,16.95833333,124.4198626,3,,,2009,122,0.564294473,N
2009-05-02,11:50,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,46000,93.32285939,1.52,4.66,3.14,3.08125,3.14,3180,5.8,12.1,-9.958577761,11,16.95833333,124.4198626,8,,,2009,122,0.564294473,S
2009-05-02,11:48,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,93.32285939,1.52,4.66,3.14,3.08125,3.14,3180,5.8,12.1,-9.958577761,11,16.95833333,124.4198626,8,,,2009,122,0.564294473,S
2009-05-02,11:55,East end pilings (outer mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,1000,93.32285939,1.52,4.66,3.14,3.08125,3.14,3180,5.8,12.1,-9.958577761,11,16.95833333,124.4198626,5,,,2009,122,0.564294473,N
2009-05-02,11:55,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,6000,93.32285939,1.52,4.66,3.14,3.08125,3.14,3180,5.8,12.1,-9.958577761,11,16.95833333,124.4198626,5,,,2009,122,0.564294473,N
2009-05-03,13:26,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1700,,1.84,4.68,2.96,3.071666667,2.84,3230,0,10.8,-4.499513268,4.499513268,12.20833333,152.7634362,8,,,2009,123,0.704770955,S
2009-05-03,13:26,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.84,4.68,2.96,3.071666667,2.84,3230,0,10.8,-4.499513268,4.499513268,12.20833333,152.7634362,8,,,2009,123,0.704770955,S
2009-05-04,14:25,Brunswick Point (tide edge),Brunswick Point,,FALSE,FALSE,FALSE,TRUE,FALSE,4000,,2.16,4.5,3.135,3.1875,2.34,3290,8.2,12.3,-4.133260886,20.28460175,22.375,103.252013,3,,,2009,124,0.845247436,N
2009-05-04,14:20,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,2.16,4.5,3.135,3.1875,2.34,3290,8.2,12.3,-4.133260886,20.28460175,22.375,103.252013,1,,,2009,124,0.845247436,N
2009-05-04,14:35,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,8500,,2.16,4.5,3.135,3.1875,2.34,3290,8.2,12.3,-4.133260886,20.28460175,22.375,103.252013,8,,,2009,124,0.845247436,S
2009-05-04,14:35,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,,2.16,4.5,3.135,3.1875,2.34,3290,8.2,12.3,-4.133260886,20.28460175,22.375,103.252013,8,,,2009,124,0.845247436,S
2009-05-04,14:30,Pilings (tide edge),Pilings,,FALSE,FALSE,FALSE,TRUE,FALSE,1000,,2.16,4.5,3.135,3.1875,2.34,3290,8.2,12.3,-4.133260886,20.28460175,22.375,103.252013,5,,,2009,124,0.845247436,N
2009-05-05,15:15,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.96,4.76,3.25,3.289583333,2.8,3680,2.4,11.4,-15.64783171,6.157171218,18.66666667,154.8231099,1,,,2009,125,0.985723917,N
2009-05-05,15:36,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,500,,1.96,4.76,3.25,3.289583333,2.8,3680,2.4,11.4,-15.64783171,6.157171218,18.66666667,154.8231099,8,,,2009,125,0.985723917,S
2010-04-16,8:50,Brunswick Point (seen from View corner),Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,33000,7.083716651,0.94,4.46,3.38,3.120416667,3.52,1180,0.2,9.7,8.20848344,-10.92738936,14.29166667,-38.99160711,3,,,2010,106,-1.683329228,N
2010-04-16,8:40,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,5000,7.083716651,0.94,4.46,3.38,3.120416667,3.52,1180,0.2,9.7,8.20848344,-10.92738936,14.29166667,-38.99160711,8,,,2010,106,-1.683329228,S
2010-04-16,8:34,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,200,7.083716651,0.94,4.46,3.38,3.120416667,3.52,1180,0.2,9.7,8.20848344,-10.92738936,14.29166667,-38.99160711,8,,,2010,106,-1.683329228,S
2010-04-16,8:45,Pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,5500,7.083716651,0.94,4.46,3.38,3.120416667,3.52,1180,0.2,9.7,8.20848344,-10.92738936,14.29166667,-38.99160711,5,,,2010,106,-1.683329228,N
2010-04-16,8:45,Pilings (outer mumblies),Pilings,,TRUE,FALSE,FALSE,FALSE,FALSE,10000,7.083716651,0.94,4.46,3.38,3.120416667,3.52,1180,0.2,9.7,8.20848344,-10.92738936,14.29166667,-38.99160711,5,,,2010,106,-1.683329228,N
2010-04-17,9:10,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,30500,20.04573171,0.87,4.5,3.515,3.152916667,3.63,1230,4.2,12,-3.299315376,12.21600407,14.04166667,100.8622479,3,,,2010,107,-1.542852747,N
2010-04-17,9:00,Coal Port corner to 34th St pullout,34th St pullout,Coal Port,FALSE,FALSE,FALSE,FALSE,FALSE,13500,20.04573171,0.87,4.5,3.515,3.152916667,3.63,1230,4.2,12,-3.299315376,12.21600407,14.04166667,100.8622479,7,8,1,2010,107,-1.542852747,S
2010-04-17,8:56,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,5500,20.04573171,0.87,4.5,3.515,3.152916667,3.63,1230,4.2,12,-3.299315376,12.21600407,14.04166667,100.8622479,8,,,2010,107,-1.542852747,S
2010-04-17,9:05,East end pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1300,20.04573171,0.87,4.5,3.515,3.152916667,3.63,1230,4.2,12,-3.299315376,12.21600407,14.04166667,100.8622479,5,,,2010,107,-1.542852747,N
2010-04-17,9:05,West end pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,3500,20.04573171,0.87,4.5,3.515,3.152916667,3.63,1230,4.2,12,-3.299315376,12.21600407,14.04166667,100.8622479,5,,,2010,107,-1.542852747,N
2010-04-18,9:55,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,28000,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,3,,,2010,108,-1.402376265,N
2010-04-18,9:58,Brunswick Point (marsh tip),Brunswick Point,,FALSE,FALSE,TRUE,FALSE,FALSE,4000,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,3,,,2010,108,-1.402376265,N
2010-04-18,9:55,Brunswick Point (tide edge),Brunswick Point,,FALSE,FALSE,FALSE,TRUE,FALSE,9000,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,3,,,2010,108,-1.402376265,N
2010-04-18,9:40,Coal Port corner to 34th St pullout,34th St pullout,Coal Port,FALSE,FALSE,FALSE,FALSE,FALSE,7500,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,7,8,1,2010,108,-1.402376265,S
2010-04-18,9:40,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,500,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,8,,,2010,108,-1.402376265,S
2010-04-18,9:45,East end pilings (mumblies),Pilings,,TRUE,FALSE,FALSE,FALSE,FALSE,5000,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,5,,,2010,108,-1.402376265,N
2010-04-18,9:45,Pilings (inner mud),Pilings,,FALSE,TRUE,FALSE,FALSE,FALSE,1900,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,5,,,2010,108,-1.402376265,N
2010-04-18,9:45,Pilings (mumblies),Pilings,,TRUE,FALSE,FALSE,FALSE,FALSE,12500,43.62139918,0.89,4.56,3.535,3.160833333,3.67,1320,0,14.1,6.74E-16,6.893654271,11.70833333,59.69792789,5,,,2010,108,-1.402376265,N
2010-04-19,10:15,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,5750,48.40989399,1.06,4.63,3.695,3.222083333,3.57,1470,0,14.4,5.196152423,-5.638155725,10.08333333,-56.33870898,7,,,2010,109,-1.261899784,S
2010-04-19,10:25,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,40000,48.40989399,1.06,4.63,3.695,3.222083333,3.57,1470,0,14.4,5.196152423,-5.638155725,10.08333333,-56.33870898,3,,,2010,109,-1.261899784,N
