"station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","date","time","year","month","day","hour","weather","hmdx","hmdx_flag","pressure","pressure_flag","rel_hum","rel_hum_flag","temp","temp_dew","temp_dew_flag","temp_flag","visib","visib_flag","wind_chill","wind_chill_flag","wind_dir","wind_dir_flag","wind_spd","wind_spd_flag","precip_amt","precip_amt_flag"
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 14:00:00,"2010","05","13","14:00","Mainly Clear",,,101.88,,64,,16.8,9.9,,,48.3,,,,25,,13,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 15:00:00,"2010","05","13","15:00","Mainly Clear",,,101.81,,60,,16.7,8.9,,,48.3,,,,25,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 16:00:00,"2010","05","13","16:00","Mainly Clear",,,101.77,,55,,16.3,7.3,,,48.3,,,,25,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 17:00:00,"2010","05","13","17:00","Mostly Cloudy",,,101.73,,58,,16.1,7.8,,,48.3,,,,27,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 18:00:00,"2010","05","13","18:00","Mainly Clear",,,101.7,,47,,16.3,5.1,,,48.3,,,,25,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 19:00:00,"2010","05","13","19:00","Mainly Clear",,,101.65,,50,,15.7,5.2,,,48.3,,,,24,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 20:00:00,"2010","05","13","20:00","Mainly Clear",,,101.66,,64,,14.5,7.8,,,48.3,,,,,,0,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 21:00:00,"2010","05","13","21:00","Mainly Clear",,,101.67,,61,,14.6,7.1,,,48.3,,,,14,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 22:00:00,"2010","05","13","22:00","Clear",,,101.64,,62,,13.6,6.4,,,48.3,,,,2,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2010-05-13,2010-05-13 23:00:00,"2010","05","13","23:00","Clear",,,101.65,,71,,10.9,5.9,,,48.3,,,,10,,13,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 00:00:00,"2011","04","11","00:00","Mainly Clear",,,101.31,,71,,7.7,2.8,,,24.1,,,,20,,24,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 01:00:00,"2011","04","11","01:00","Mainly Clear",,,101.39,,69,,7.3,2,,,24.1,,,,21,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 02:00:00,"2011","04","11","02:00","Mainly Clear",,,101.43,,69,,6.9,1.6,,,24.1,,,,19,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 03:00:00,"2011","04","11","03:00","Mainly Clear",,,101.5,,71,,6.7,1.9,,,24.1,,,,21,,32,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 04:00:00,"2011","04","11","04:00","Mostly Cloudy",,,101.58,,71,,6.7,1.8,,,24.1,,,,22,,37,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 05:00:00,"2011","04","11","05:00","Mostly Cloudy",,,101.65,,72,,6.6,2,,,24.1,,,,22,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 06:00:00,"2011","04","11","06:00","Mostly Cloudy",,,101.77,,70,,6.8,1.8,,,24.1,,,,22,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 07:00:00,"2011","04","11","07:00","Mostly Cloudy",,,101.88,,72,,6.8,2.2,,,32.2,,,,23,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 08:00:00,"2011","04","11","08:00","Mostly Cloudy",,,101.97,,68,,7.5,1.9,,,32.2,,,,24,,28,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 09:00:00,"2011","04","11","09:00","Mainly Clear",,,102.05,,60,,8.3,1.1,,,32.2,,,,25,,24,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 10:00:00,"2011","04","11","10:00","Mainly Clear",,,102.14,,58,,8.4,0.7,,,32.2,,,,24,,19,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 11:00:00,"2011","04","11","11:00","Mainly Clear",,,102.21,,48,,9.5,-1,,,32.2,,,,23,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 12:00:00,"2011","04","11","12:00","Mainly Clear",,,102.27,,54,,9.4,0.6,,,32.2,,,,22,,15,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 13:00:00,"2011","04","11","13:00","Mainly Clear",,,102.3,,49,,9.9,-0.3,,,32.2,,,,22,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 14:00:00,"2011","04","11","14:00","Mostly Cloudy",,,102.32,,51,,10.2,0.5,,,32.2,,,,24,,7,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 15:00:00,"2011","04","11","15:00","Mainly Clear",,,102.32,,53,,9.6,0.5,,,32.2,,,,26,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 16:00:00,"2011","04","11","16:00","Mainly Clear",,,102.33,,48,,9.9,-0.6,,,32.2,,,,25,,7,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 17:00:00,"2011","04","11","17:00","Mainly Clear",,,102.32,,53,,9.8,0.7,,,32.2,,,,24,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 18:00:00,"2011","04","11","18:00","Mainly Clear",,,102.32,,60,,8.4,1,,,32.2,,,,27,,15,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 19:00:00,"2011","04","11","19:00","Mainly Clear",,,102.34,,61,,7.8,0.8,,,32.2,,,,25,,20,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 20:00:00,"2011","04","11","20:00","Mainly Clear",,,102.4,,65,,7.4,1.3,,,32.2,,,,23,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 21:00:00,"2011","04","11","21:00","Mainly Clear",,,102.43,,63,,7.3,0.7,,,32.2,,,,23,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 22:00:00,"2011","04","11","22:00","Mainly Clear",,,102.45,,63,,6.8,0.2,,,32.2,,,,23,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-11,2011-04-11 23:00:00,"2011","04","11","23:00","Mainly Clear",,,102.45,,67,,6.2,0.6,,,32.2,,,,20,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 00:00:00,"2011","04","16","00:00","Cloudy",,,101.53,,86,,5.7,3.6,,,16.1,,,,30,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 01:00:00,"2011","04","16","01:00","Cloudy",,,101.55,,86,,5.8,3.6,,,19.3,,,,30,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 02:00:00,"2011","04","16","02:00","Mostly Cloudy",,,101.53,,85,,5.8,3.4,,,19.3,,,,28,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 03:00:00,"2011","04","16","03:00","Mostly Cloudy",,,101.53,,88,,5.3,3.4,,,19.3,,,,29,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 04:00:00,"2011","04","16","04:00","Mostly Cloudy",,,101.55,,85,,5.6,3.3,,,24.1,,,,26,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 05:00:00,"2011","04","16","05:00","Mostly Cloudy",,,101.55,,87,,5.6,3.6,,,24.1,,,,27,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 06:00:00,"2011","04","16","06:00","Mostly Cloudy",,,101.58,,88,,5.4,3.6,,,24.1,,,,24,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 07:00:00,"2011","04","16","07:00","Cloudy",,,101.59,,86,,6,3.8,,,24.1,,,,20,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 08:00:00,"2011","04","16","08:00","Cloudy",,,101.59,,79,,6.9,3.5,,,24.1,,,,20,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 09:00:00,"2011","04","16","09:00","Mostly Cloudy",,,101.56,,72,,7.7,2.9,,,24.1,,,,16,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 10:00:00,"2011","04","16","10:00","Mostly Cloudy",,,101.57,,78,,7.5,4,,,24.1,,,,23,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 11:00:00,"2011","04","16","11:00","Mostly Cloudy",,,101.58,,78,,8.5,4.9,,,24.1,,,,26,,15,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 12:00:00,"2011","04","16","12:00","Mostly Cloudy",,,101.64,,82,,6.6,3.8,,,24.1,,,,30,,41,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 13:00:00,"2011","04","16","13:00","Mostly Cloudy",,,101.66,,70,,6.8,1.8,,,24.1,,,,30,,20,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 14:00:00,"2011","04","16","14:00","Mainly Clear",,,101.65,,54,,8.5,-0.3,,,32.2,,,,28,,35,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 15:00:00,"2011","04","16","15:00","Mainly Clear",,,101.62,,58,,8.4,0.7,,,32.2,,,,27,,32,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 16:00:00,"2011","04","16","16:00","Mainly Clear",,,101.6,,60,,8.5,1.2,,,32.2,,,,27,,32,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 17:00:00,"2011","04","16","17:00","Mainly Clear",,,101.56,,57,,8.5,0.5,,,32.2,,,,26,,28,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 18:00:00,"2011","04","16","18:00","Mainly Clear",,,101.53,,58,,8,0.2,,,32.2,,,,27,,33,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 19:00:00,"2011","04","16","19:00","Clear",,,101.53,,62,,7.6,0.7,,,32.2,,,,28,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 20:00:00,"2011","04","16","20:00","Clear",,,101.58,,58,,7.7,-0.1,,,32.2,,,,27,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 21:00:00,"2011","04","16","21:00","Clear",,,101.6,,74,,7,2.6,,,32.2,,,,27,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 22:00:00,"2011","04","16","22:00","Clear",,,101.59,,69,,6.9,1.7,,,32.2,,,,27,,32,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-16,2011-04-16 23:00:00,"2011","04","16","23:00","Clear",,,101.6,,77,,6.4,2.6,,,32.2,,,,28,,32,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 00:00:00,"2011","04","17","00:00","Mainly Clear",,,101.62,,70,,6,1,,,32.2,,,,29,,32,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 01:00:00,"2011","04","17","01:00","Mainly Clear",,,101.63,,76,,5.2,1.3,,,32.2,,,,28,,24,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 02:00:00,"2011","04","17","02:00","Mainly Clear",,,101.62,,77,,5.4,1.7,,,32.2,,,,31,,30,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 03:00:00,"2011","04","17","03:00","Mainly Clear",,,101.62,,78,,3.6,0.2,,,32.2,,,,31,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 04:00:00,"2011","04","17","04:00","Mostly Cloudy",,,101.64,,82,,3.1,0.4,,,32.2,,,,4,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 05:00:00,"2011","04","17","05:00","Mostly Cloudy",,,101.65,,78,,4,0.6,,,32.2,,,,1,,7,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 06:00:00,"2011","04","17","06:00","Mainly Clear",,,101.67,,81,,4.1,1.1,,,48.3,,,,29,,24,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 07:00:00,"2011","04","17","07:00","Mostly Cloudy",,,101.72,,73,,4.8,0.4,,,48.3,,,,2,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 08:00:00,"2011","04","17","08:00","Mainly Clear",,,101.72,,73,,6.2,1.8,,,48.3,,,,29,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 09:00:00,"2011","04","17","09:00","Mainly Clear",,,101.71,,72,,6.9,2.3,,,48.3,,,,29,,20,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 10:00:00,"2011","04","17","10:00","Mainly Clear",,,101.73,,69,,7.4,2.1,,,48.3,,,,29,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 11:00:00,"2011","04","17","11:00","Mainly Clear",,,101.72,,69,,8,2.6,,,48.3,,,,29,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 12:00:00,"2011","04","17","12:00","Mainly Clear",,,101.7,,65,,8.5,2.3,,,48.3,,,,28,,26,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 13:00:00,"2011","04","17","13:00","Mainly Clear",,,101.64,,60,,8.9,1.6,,,48.3,,,,29,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 14:00:00,"2011","04","17","14:00","Mainly Clear",,,101.59,,50,,9.4,-0.5,,,48.3,,,,32,,20,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 15:00:00,"2011","04","17","15:00","Mainly Clear",,,101.57,,48,,10.3,-0.1,,,48.3,,,,31,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 16:00:00,"2011","04","17","16:00","Mainly Clear",,,101.52,,58,,9.4,1.6,,,48.3,,,,25,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 17:00:00,"2011","04","17","17:00","Mainly Clear",,,101.52,,48,,9.6,-0.8,,,48.3,,,,25,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 18:00:00,"2011","04","17","18:00","Mainly Clear",,,101.5,,52,,8.8,-0.4,,,48.3,,,,22,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 19:00:00,"2011","04","17","19:00","Mainly Clear",,,101.48,,59,,8.1,0.5,,,48.3,,,,29,,13,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 20:00:00,"2011","04","17","20:00","Mainly Clear",,,101.48,,64,,7.1,0.7,,,48.3,,,,27,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 21:00:00,"2011","04","17","21:00","Mainly Clear",,,101.5,,66,,6.1,0.3,,,48.3,,,,13,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 22:00:00,"2011","04","17","22:00","Mainly Clear",,,101.49,,69,,5.5,0.3,,,48.3,,,,13,,4,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-17,2011-04-17 23:00:00,"2011","04","17","23:00","Mainly Clear",,,101.51,,76,,4.9,1.1,,,32.2,,,,8,,13,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 00:00:00,"2011","04","18","00:00","Mainly Clear",,,101.52,,78,,3.7,0.3,,,32.2,,,,9,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 01:00:00,"2011","04","18","01:00","Mainly Clear",,,101.53,,85,,2.5,0.3,,,32.2,,,,9,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 02:00:00,"2011","04","18","02:00","Mainly Clear",,,101.53,,89,,2.4,0.7,,,32.2,,,,9,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 03:00:00,"2011","04","18","03:00","Mostly Cloudy",,,101.53,,84,,4,1.5,,,32.2,,,,,,0,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 04:00:00,"2011","04","18","04:00","Mostly Cloudy",,,101.54,,81,,4,1,,,32.2,,,,1,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 05:00:00,"2011","04","18","05:00","Mostly Cloudy",,,101.54,,80,,4.2,1.1,,,32.2,,,,8,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 06:00:00,"2011","04","18","06:00","Mostly Cloudy",,,101.55,,75,,4.9,0.9,,,32.2,,,,,,0,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 07:00:00,"2011","04","18","07:00","Mostly Cloudy",,,101.62,,79,,5.4,2.1,,,32.2,,,,,,0,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 08:00:00,"2011","04","18","08:00","Mostly Cloudy",,,101.66,,70,,6.2,1.1,,,32.2,,,,,,0,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 09:00:00,"2011","04","18","09:00","Mainly Clear",,,101.69,,71,,7.2,2.3,,,32.2,,,,20,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 10:00:00,"2011","04","18","10:00","Mostly Cloudy",,,101.71,,76,,8,4,,,32.2,,,,28,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 11:00:00,"2011","04","18","11:00","Mostly Cloudy",,,101.72,,72,,8.4,3.7,,,32.2,,,,25,,13,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 12:00:00,"2011","04","18","12:00","Mainly Clear",,,101.7,,68,,8.8,3.3,,,32.2,,,,30,,15,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 13:00:00,"2011","04","18","13:00","Mainly Clear",,,101.69,,66,,9.7,3.6,,,32.2,,,,28,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 14:00:00,"2011","04","18","14:00","Mainly Clear",,,101.68,,60,,9.7,2.3,,,32.2,,,,29,,15,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 15:00:00,"2011","04","18","15:00","Mainly Clear",,,101.67,,54,,10.4,1.4,,,32.2,,,,24,,19,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 16:00:00,"2011","04","18","16:00","Mainly Clear",,,101.69,,52,,10.7,1.3,,,32.2,,,,22,,19,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 17:00:00,"2011","04","18","17:00","Mainly Clear",,,101.72,,52,,10.5,1.2,,,32.2,,,,22,,15,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 18:00:00,"2011","04","18","18:00","Mainly Clear",,,101.69,,55,,9.9,1.4,,,32.2,,,,22,,19,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 19:00:00,"2011","04","18","19:00","Mostly Cloudy",,,101.71,,58,,9,1.2,,,32.2,,,,24,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 20:00:00,"2011","04","18","20:00","Mostly Cloudy",,,101.77,,70,,7.4,2.3,,,32.2,,,,26,,17,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 21:00:00,"2011","04","18","21:00","Mainly Clear",,,101.81,,65,,7.2,1,,,32.2,,,,35,,13,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 22:00:00,"2011","04","18","22:00","Mainly Clear",,,101.85,,67,,7,1.2,,,32.2,,,,31,,20,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-18,2011-04-18 23:00:00,"2011","04","18","23:00","Mainly Clear",,,101.87,,71,,6.9,2.1,,,32.2,,,,31,,11,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 00:00:00,"2011","04","19","00:00","Mainly Clear",,,101.91,,73,,5.7,1.3,,,32.2,,,,30,,22,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 01:00:00,"2011","04","19","01:00","Mostly Cloudy",,,101.93,,82,,6.4,3.6,,,32.2,,,,29,,28,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 02:00:00,"2011","04","19","02:00","Mainly Clear",,,101.95,,83,,5.8,3.1,,,32.2,,,,30,,28,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 03:00:00,"2011","04","19","03:00","Mostly Cloudy",,,101.99,,81,,5.1,2.1,,,32.2,,,,36,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 04:00:00,"2011","04","19","04:00","Mainly Clear",,,102.01,,84,,4,1.5,,,32.2,,,,3,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 05:00:00,"2011","04","19","05:00","Mainly Clear",,,102.01,,84,,4.3,1.8,,,32.2,,,,10,,7,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 06:00:00,"2011","04","19","06:00","Mainly Clear",,,102.04,,83,,4.2,1.6,,,32.2,,,,11,,9,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 07:00:00,"2011","04","19","07:00","Mostly Cloudy",,,102.11,,81,,5.5,2.5,,,32.2,,,,15,,6,,,
"VANCOUVER INT'L A",889,,"BC",49.2,-123.18,4.3,"1108447",,"YVR",2011-04-19,2011-04-19 08:00:00,"2011","04","19","08:00","Mostly Cloudy",,,102.12,,81,,6.3,3.2,,,24.1,,,,17,,9,,,
